Rank,Company Name,Ticker,Status,Note,Sector,Subsector,Filing Date,Revenue Millions,Revenue Growth Pct,Total Ai Mentions,Ai Count,Ml Count,Deep Learning Count,Neural Network Count,Genai Count,Llm Count,Gpt Count,Ai Classification,Benefit Quote,Risk Quote,All Quotes,Sec Url,Mentions Metadata
354,Weyerhaeuser,WY,has_10k,,Financial Services,Real Estate Investment Trusts,2022-02-18T00:00:00Z,10201.0,,1,0,1,0,0,0,0,0,benefit,"Recently, we have been focused on developing a next-generation process that enhances our ability to identify and capture value from various timber and non-timber attributes, including carbon, renewable energy and other natural climate solutions opportunities. This sophisticated technology-enabled approach, referred to as 'AVO 2.0', leverages remote sensing, satellite imagery, machine learning and other advanced data analytics, and has generated significant improvements in our ability to identify strategic growth opportunities and manage every acre in our portfolio to maximize value across the full suite of attributes and opportunities.",,"[{""text"": ""Recently, we have been focused on developing a next-generation process that enhances our ability to identify and capture value from various timber and non-timber attributes, including carbon, renewable energy and other natural climate solutions opportunities. This sophisticated technology-enabled approach, referred to as 'AVO 2.0', leverages remote sensing, satellite imagery, machine learning and other advanced data analytics, and has generated significant improvements in our ability to identify strategic growth opportunities and manage every acre in our portfolio to maximize value across the full suite of attributes and opportunities."", ""type"": ""benefit""}, {""text"": ""Timber inventory data collection and verification techniques include the use of industry standard field sampling procedures as well as proprietary remote sensing technologies in some geographies."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WY&type=10-K,"[{""term"":""machine_learning"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":152894}]"
355,Altice USA,ATUS,has_10k,,,,2022-02-16T00:00:00Z,10091.0,,0,0,0,0,0,0,0,0,no_ai_mention,"We continue to update and simplify our IT infrastructure through further investments, focusing on cost efficiencies, improved system reliability, functionality and scalability and enhancing the ability of our IT infrastructure to meet our ongoing business objectives. Additionally, through investment in our IT platforms and focus on process improvement, we have simplified and harmonized our service offering bundles and improved our technical service delivery and customer service capabilities.",,"[{""text"": ""We continue to update and simplify our IT infrastructure through further investments, focusing on cost efficiencies, improved system reliability, functionality and scalability and enhancing the ability of our IT infrastructure to meet our ongoing business objectives. Additionally, through investment in our IT platforms and focus on process improvement, we have simplified and harmonized our service offering bundles and improved our technical service delivery and customer service capabilities."", ""type"": ""benefit""}, {""text"": ""We continue to prioritize the growth and development of new self-service and digital care options while simultaneously simplifying and improving our agent toolset to better serve our customer needs. Our ultimate goal is to offer a premium customer care experience through traditional and digital methods."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ATUS&type=10-K,
356,Raymond James Financial,RJF,has_10k,,Financial Services,"Security Brokers, Dealers And Flotation Companies",2022-11-22T00:00:00Z,9910.0,,1,1,0,0,0,0,0,0,risk,,"In addition, technology advances in the areas of artificial intelligence, mobile applications, and remote connectivity solutions have increased the collection and processing of personal information as well as the risks associated with unauthorized disclosure and access to personal information.","[{""text"": ""In addition, technology advances in the areas of artificial intelligence, mobile applications, and remote connectivity solutions have increased the collection and processing of personal information as well as the risks associated with unauthorized disclosure and access to personal information."", ""type"": ""risk""}, {""text"": ""The multitude of data privacy laws and regulations adds complexity and cost to managing compliance and data management capabilities and can result in potential litigation, regulatory fines and reputational harm. Data privacy requirements compel companies to track personal information use and provide greater transparency on data practices to consumers."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RJF&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":190120}]"
357,EMCOR Group,EME,has_10k,,Construction,,2022-02-24T00:00:00Z,9904.0,,0,0,0,0,0,0,0,0,no_ai_mention,"The electrical and mechanical construction services industry has experienced growth due principally to the increased content, complexity, and sophistication of electrical and mechanical systems resulting, in part, from growth in digital processing, cloud computing, and data storage.",,"[{""text"": ""The electrical and mechanical construction services industry has experienced growth due principally to the increased content, complexity, and sophistication of electrical and mechanical systems resulting, in part, from growth in digital processing, cloud computing, and data storage."", ""type"": ""benefit""}, {""text"": ""Demand for our building services is often driven by customers' decisions to focus on their core competencies, customers' programs to reduce costs, the increasing technical complexity of their facilities, including their mechanical, electrical, building automation, voice and data, and other systems, and the need for increased reliability, energy efficiency, and air filtration and sanitization."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EME&type=10-K,
358,Eversource Energy,ES,has_10k,,Energy,Electric Services,2022-02-17T00:00:00Z,9863.0,,0,0,0,0,0,0,0,0,no_ai_mention,"Eversource continues to advance the development of its electric vehicle infrastructure in both Connecticut and Massachusetts, successfully executed its first Massachusetts Grid Modernization plan, and submitted the next round of plan investments for approval, including Advanced Metering Infrastructure.",,"[{""text"": ""Eversource continues to advance the development of its electric vehicle infrastructure in both Connecticut and Massachusetts, successfully executed its first Massachusetts Grid Modernization plan, and submitted the next round of plan investments for approval, including Advanced Metering Infrastructure."", ""type"": ""benefit""}, {""text"": ""Eversource successfully advanced its plan to transform its storm emergency response to enhance the customer experience by implementing internal and external staffing optimization; enhancing community portal two-way communications in real time during storm events; upgrading the information technology for the outage management and customer communication infrastructure to ensure scalability and efficiency; investing in technology and process improvements to ensure efficiency; and accuracy in the damage assessment phase."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ES&type=10-K,
359,Yum China Holdings,YUMC,has_10k,,Retail,Eating Places,2022-02-28T00:00:00Z,9853.0,,5,5,0,0,0,0,0,0,both,"We have adopted AI-enabled technology to analyze and forecast transaction volume so that we can improve labor scheduling and inventory management. For example, the 'Super Brain,' an end-to-end AI-enabled system, integrates data from store operations and aids the decision making of restaurant general managers.","If our security and information systems or the security and information systems of third-party service providers are compromised for any reason, including as a result of data corruption or loss, security breach, cyber-attack or other external or internal methods, or if our employees, franchisees or service providers fail to comply with laws, regulations and practice standards, and this information is obtained by unauthorized persons, used or disclosed inappropriately or destroyed, it could subject us to litigation and government enforcement actions, cause us to incur substantial costs, liabilities and penalties and/or result in a loss of customer confidence, any and all of which could adversely affect our business, reputation, ability to attract new customers, results of operations and financial condition.","[{""text"": ""We have adopted AI-enabled technology to analyze and forecast transaction volume so that we can improve labor scheduling and inventory management. For example, the 'Super Brain,' an end-to-end AI-enabled system, integrates data from store operations and aids the decision making of restaurant general managers."", ""type"": ""benefit""}, {""text"": ""If our security and information systems or the security and information systems of third-party service providers are compromised for any reason, including as a result of data corruption or loss, security breach, cyber-attack or other external or internal methods, or if our employees, franchisees or service providers fail to comply with laws, regulations and practice standards, and this information is obtained by unauthorized persons, used or disclosed inappropriately or destroyed, it could subject us to litigation and government enforcement actions, cause us to incur substantial costs, liabilities and penalties and/or result in a loss of customer confidence, any and all of which could adversely affect our business, reputation, ability to attract new customers, results of operations and financial condition."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YUMC&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":62201},{""term"":""AI"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":62233},{""term"":""AI"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":84113},{""term"":""AI"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":84302},{""term"":""AI"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":84823}]"
360,Asbury Automotive Group,ABG,has_10k,,Retail,Auto Dealers And Gasoline Stations,2022-03-01T00:00:00Z,9838.0,,0,0,0,0,0,0,0,0,no_ai_mention,,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABG&type=10-K,
361,Owens & Minor,OMI,has_10k,,Healthcare,"Medical, Dental And Hospital Equipment",2022-02-23T00:00:00Z,9785.0,,0,0,0,0,0,0,0,0,no_ai_mention,"We rely on information technology systems across our operations, including for management, supply chain and financial information and various other processes and transactions. Our ability to effectively manage our business depends on the security, reliability and capacity of these systems.","Information technology system failures, network disruptions or breaches of security could disrupt our operations, causing delays or cancellation of customer orders or impeding the manufacture or shipment of products, processing of transactions or reporting of financial results.","[{""text"": ""We rely on information technology systems across our operations, including for management, supply chain and financial information and various other processes and transactions. Our ability to effectively manage our business depends on the security, reliability and capacity of these systems."", ""type"": ""benefit""}, {""text"": ""Information technology system failures, network disruptions or breaches of security could disrupt our operations, causing delays or cancellation of customer orders or impeding the manufacture or shipment of products, processing of transactions or reporting of financial results."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OMI&type=10-K,
362,Public Service Enterprise Group,PEG,has_10k,,Energy,Electric And Other Services Combined,2022-02-24T00:00:00Z,9722.0,,0,0,0,0,0,0,0,0,no_ai_mention,"Energy Cloud (EC)— a $707 million four-year investment, approved by the BPU in January 2021, driven by the implementation of 'smart meters,' and new software and product solutions to improve our processes and better manage the electric grid.",,"[{""text"": ""Energy Cloud (EC)\u2014 a $707 million four-year investment, approved by the BPU in January 2021, driven by the implementation of 'smart meters,' and new software and product solutions to improve our processes and better manage the electric grid."", ""type"": ""benefit""}, {""text"": ""Technical Safeguards\u2014Deploying measures to protect our network perimeter and internal Information Technology platforms, such as internal and external firewalls, network intrusion detection and prevention, penetration testing, vulnerability assessments, threat intelligence, anti-malware and access controls."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PEG&type=10-K,
363,United Rentals,URI,has_10k,,Business Services,Equipment Rental And Leasing,2022-01-26T00:00:00Z,9716.0,,0,0,0,0,0,0,0,0,no_ai_mention,"We utilize a proprietary software application, Total Control®, which provides our key customers with a single in-house software application that enables them to monitor and manage all their equipment needs. Total Control® is a unique customer offering that enables us to develop strong, long-term relationships with our larger customers. Our digital capabilities, including our Total Control® platform, allow our sales teams to provide contactless end-to-end customer service",,"[{""text"": ""We utilize a proprietary software application, Total Control\u00ae, which provides our key customers with a single in-house software application that enables them to monitor and manage all their equipment needs. Total Control\u00ae is a unique customer offering that enables us to develop strong, long-term relationships with our larger customers. Our digital capabilities, including our Total Control\u00ae platform, allow our sales teams to provide contactless end-to-end customer service"", ""type"": ""benefit""}, {""text"": ""Leveraging information technology to achieve greater efficiencies and improve customer service is a critical element of our strategy. Each branch is equipped with one or more workstations that are electronically linked to our other locations and to our data center. Rental transactions can be entered at these workstations, or through various mobile applications, to be processed on a real-time basis."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=URI&type=10-K,
364,MGM Resorts International,MGM,has_10k,,Travel,Hotels And Motels,2022-02-25T00:00:00Z,9680.0,,0,0,0,0,0,0,0,0,no_ai_mention,"We believe technology, digital and advanced data science/analytics capabilities are critical to optimizing customer experience and loyalty, employee productivity and engagement, operational efficiency and revenue growth. We are focused on using these capabilities to achieve specific goals of creating 'only at MGM' differentiation through unique content and experiences, establishing a perennial engagement with our guests for increased loyalty, digital diversification through enhanced e-commerce and seamless integration of the physical integrated resorts business with digital casino and sports betting businesses, creating cross-property experiences and promotions in Las Vegas to provide much better value to the consumer, enhancing our data driven decisioning capabilities in all aspects of our business for faster decision making, and optimizing our operations and employee productivity and experience through digitization.",,"[{""text"": ""We believe technology, digital and advanced data science/analytics capabilities are critical to optimizing customer experience and loyalty, employee productivity and engagement, operational efficiency and revenue growth. We are focused on using these capabilities to achieve specific goals of creating 'only at MGM' differentiation through unique content and experiences, establishing a perennial engagement with our guests for increased loyalty, digital diversification through enhanced e-commerce and seamless integration of the physical integrated resorts business with digital casino and sports betting businesses, creating cross-property experiences and promotions in Las Vegas to provide much better value to the consumer, enhancing our data driven decisioning capabilities in all aspects of our business for faster decision making, and optimizing our operations and employee productivity and experience through digitization."", ""type"": ""benefit""}, {""text"": ""Our direct marketing efforts utilize advanced analytic techniques that identify customer preferences and help predict future customer behavior, allowing us to make more relevant offers to customers, influence incremental visits, and help build lasting customer relationships."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MGM&type=10-K,
365,Ryder System,R,has_10k,,Automotive,Automotive Rentals,2022-02-17T00:00:00Z,9663.0,,0,0,0,0,0,0,0,0,no_ai_mention,,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=R&type=10-K,
366,Intuit,INTU,has_10k,,Software & Technology,Prepackaged Software,2022-09-02T00:00:00Z,9633.0,,23,22,1,0,0,0,0,0,both,"Using AI technologies, we are: leveraging machine learning to build decision engines and algorithms that learn from rich datasets to transform user experiences; applying knowledge engineering and turning compliance rules into code; and using natural language processing to revolutionize how customers interact with products and services.","Moreover, as we continue to incorporate emerging technologies, like AI and blockchain, into our offerings, they may not function as designed or have unintended consequences, any of which could subject us to competitive harm, legal liability or reputational harm.","[{""text"": ""Using AI technologies, we are: leveraging machine learning to build decision engines and algorithms that learn from rich datasets to transform user experiences; applying knowledge engineering and turning compliance rules into code; and using natural language processing to revolutionize how customers interact with products and services."", ""type"": ""benefit""}, {""text"": ""Moreover, as we continue to incorporate emerging technologies, like AI and blockchain, into our offerings, they may not function as designed or have unintended consequences, any of which could subject us to competitive harm, legal liability or reputational harm."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=INTU&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":43126},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":43151},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":45835},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":45977},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":46145},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":46628},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":46632},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":46741},{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":46777},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":47651},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":48165},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":52600},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":53034},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":57959},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":65879},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":89687},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""RISK FACTORS"",""position"":110703},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""RISK FACTORS"",""position"":148944},{""term"":""AI"",""section_num"":""1A"",""section_name"":""RISK FACTORS"",""position"":153545},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""RISK FACTORS"",""position"":159500},{""term"":""AI"",""section_num"":""1A"",""section_name"":""RISK FACTORS"",""position"":162112},{""term"":""artificial_intelligence"",""section_num"":""8"",""section_name"":""of this Annual Report for more information"",""position"":196416},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this Annual Report for more information"",""position"":196441}]"
367,Cincinnati Financial,CINF,has_10k,,Financial Services,"Fire, Marine And Casualty Insurance",2022-02-24T00:00:00Z,9630.0,,0,0,0,0,0,0,0,0,no_ai_mention,"Technology enhances our service to agencies, allowing them to more easily access our systems and process business transactions. Policyholders can conveniently access pertinent policy information online, helping to reduce costs for agencies and the company. Technology and ongoing training also help our associates collaborate and process business efficiently, providing more time for personal service to agencies and their clients.",,"[{""text"": ""Technology enhances our service to agencies, allowing them to more easily access our systems and process business transactions. Policyholders can conveniently access pertinent policy information online, helping to reduce costs for agencies and the company. Technology and ongoing training also help our associates collaborate and process business efficiently, providing more time for personal service to agencies and their clients."", ""type"": ""benefit""}, {""text"": ""Better profit margins may be achieved with additional information and expanded pricing capabilities we can access with the use of technology and analytics. This includes segmentation efforts that emphasize identification and retention of insurance policies we believe have relatively stronger pricing, while seeking more aggressive renewal terms and conditions on policies we believe have relatively weaker pricing."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CINF&type=10-K,
368,Erie Insurance Group,PRIVATE,private,Private company - no 10-K filing,,,,,,0,0,0,0,0,0,0,0,no_ai_mention,,,,,
369,Univar Solutions,UNVR,has_10k,,,,2022-02-25T00:00:00Z,9536.0,,0,0,0,0,0,0,0,0,no_ai_mention,"Employees have access to on-demand learning resources for their own professional development on a range of diverse topics such as digital transformation skills, professional effectiveness, diversity, equity and inclusion, business skills, productivity and collaboration tools to leadership development.",,"[{""text"": ""Employees have access to on-demand learning resources for their own professional development on a range of diverse topics such as digital transformation skills, professional effectiveness, diversity, equity and inclusion, business skills, productivity and collaboration tools to leadership development."", ""type"": ""benefit""}, {""text"": ""With the acquisition and system migration completed, we look to continue to leverage our digital investments to drive organic growth through market share capture and margin gains through leverage of our cost structure."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNVR&type=10-K,
370,Huntington Ingalls Industries,HII,has_10k,,Aerospace & Defense,Ship And Boat Building And Repairing,2022-02-10T00:00:00Z,9524.0,,3,3,0,0,0,0,0,0,benefit,"With JADC2, DoD envisions creating an 'internet of things' network that would connect numerous sensors with weapons systems, using artificial intelligence algorithms to help improve decision-making.",,"[{""text"": ""With JADC2, DoD envisions creating an 'internet of things' network that would connect numerous sensors with weapons systems, using artificial intelligence algorithms to help improve decision-making."", ""type"": ""benefit""}, {""text"": ""To address these rapidly-evolving threats, the U.S. is investing in new capabilities and lethality enhancements, including unmanned and autonomous systems and platforms; artificial intelligence; hypersonics; directed energy; resilient networks; command, control, communications, computers, cyber, intelligence, surveillance and reconnaissance; and targeting requirements and microelectronics."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HII&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""8"",""section_name"":""We have also focused on actively supporting our cu"",""position"":181685},{""term"":""artificial_intelligence"",""section_num"":""8"",""section_name"":""We have also focused on actively supporting our cu"",""position"":183740},{""term"":""artificial_intelligence"",""section_num"":""8"",""section_name"":""We have also focused on actively supporting our cu"",""position"":184766}]"
371,W.R. Berkley,WRB,has_10k,,,,2022-02-24T00:00:00Z,9456.0,,0,0,0,0,0,0,0,0,no_ai_mention,,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WRB&type=10-K,
372,Western & Southern Financial Group,PRIVATE,private,Private company - no 10-K filing,,,,,,0,0,0,0,0,0,0,0,no_ai_mention,,,,,
373,Insight Enterprises,NSIT,has_10k,,Retail,Catalog And Mail-Order Houses,2022-02-18T00:00:00Z,9436.0,,11,9,2,0,0,0,0,0,both,"We architect and deliver edge solutions spanning network, compute, storage, and artificial intelligence (""AI"") and machine learning (""ML"") to drive business value and deliver ongoing support for the IoT.","We may not be able to keep pace with rapidly evolving technological advances and the evolving competitive marketplace in which we sell our service offerings. Our success depends on our ability to continue to develop and implement services and solutions that anticipate and respond to rapid and continuing changes in technology and market demand to serve the needs of our clients. For example, cloud, security, and digital-related solutions are continuously evolving, and there is rapid development and technological evolution in areas such as IoT, edge-computing, computer vision, advanced machine learning and AI, automation, augmented reality, blockchain and as-a-service solutions. If we do not invest sufficiently in new technologies, successfully adapt to industry developments and evolving client demand at sufficient speed and scale, we may be unable to develop or maintain a competitive advantage in the market and execute on our growth strategy and initiatives, which could have a material adverse effect on our business.","[{""text"": ""We architect and deliver edge solutions spanning network, compute, storage, and artificial intelligence (\""AI\"") and machine learning (\""ML\"") to drive business value and deliver ongoing support for the IoT."", ""type"": ""benefit""}, {""text"": ""We may not be able to keep pace with rapidly evolving technological advances and the evolving competitive marketplace in which we sell our service offerings. Our success depends on our ability to continue to develop and implement services and solutions that anticipate and respond to rapid and continuing changes in technology and market demand to serve the needs of our clients. For example, cloud, security, and digital-related solutions are continuously evolving, and there is rapid development and technological evolution in areas such as IoT, edge-computing, computer vision, advanced machine learning and AI, automation, augmented reality, blockchain and as-a-service solutions. If we do not invest sufficiently in new technologies, successfully adapt to industry developments and evolving client demand at sufficient speed and scale, we may be unable to develop or maintain a competitive advantage in the market and execute on our growth strategy and initiatives, which could have a material adverse effect on our business."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NSIT&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""8"",""section_name"":""of this report"",""position"":44688},{""term"":""artificial_intelligence"",""section_num"":""8"",""section_name"":""of this report"",""position"":50602},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":50628},{""term"":""machine_learning"",""section_num"":""8"",""section_name"":""of this report"",""position"":50637},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":51538},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":51572},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":51706},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":52178},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":52525},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":84308},{""term"":""AI"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":84329}]"
374,News Corp.,NWSA,has_10k,,Media & Entertainment,Newspapers: Publishing Or Publishing & Printing,2022-08-12T00:00:00Z,9358.0,,0,0,0,0,0,0,0,0,no_ai_mention,"The Company's focus on quality and product innovation has enabled it to capitalize on the shift to digital consumption to deliver its content and other products and services in a more engaging, timely and personalized manner and create opportunities for more effective monetization, including new licensing and partnership arrangements and digital offerings that leverage the Company's existing content rights. The Company is pursuing multiple strategies to further exploit these opportunities, including leveraging global audience scale and valuable data and sharing technologies and practices across geographies and businesses.",,"[{""text"": ""The Company's focus on quality and product innovation has enabled it to capitalize on the shift to digital consumption to deliver its content and other products and services in a more engaging, timely and personalized manner and create opportunities for more effective monetization, including new licensing and partnership arrangements and digital offerings that leverage the Company's existing content rights. The Company is pursuing multiple strategies to further exploit these opportunities, including leveraging global audience scale and valuable data and sharing technologies and practices across geographies and businesses."", ""type"": ""benefit""}, {""text"": ""In order to compete effectively, the Company must differentiate its brands and their associated products and services, respond to new technologies, distribution channels and platforms, develop new products and services and consistently anticipate and respond to changes in consumer and customer needs and preferences, which in turn, depends on many factors both within and beyond its control."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NWSA&type=10-K,
375,American Tower,AMT,has_10k,,Financial Services,Real Estate Investment Trusts,2022-02-25T00:00:00Z,9357.0,,0,0,0,0,0,0,0,0,no_ai_mention,,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMT&type=10-K,
376,Old Republic International,ORI,has_10k,,Financial Services,Surety Insurance,2022-02-28T00:00:00Z,9342.0,,0,0,0,0,0,0,0,0,no_ai_mention,"In connection with its Title Insurance operations, Old Republic also provides escrow closing and construction disbursement services, as well as real estate information products, national default management services, and a variety of other services pertaining to real estate transfers and loan transactions. As lenders and the title insurance industry transition into the evolving digital landscape of eClosings and eMortgages, Old Republic believes it is well positioned with technology and business process innovations to remain competitive in the market.",,"[{""text"": ""In connection with its Title Insurance operations, Old Republic also provides escrow closing and construction disbursement services, as well as real estate information products, national default management services, and a variety of other services pertaining to real estate transfers and loan transactions. As lenders and the title insurance industry transition into the evolving digital landscape of eClosings and eMortgages, Old Republic believes it is well positioned with technology and business process innovations to remain competitive in the market."", ""type"": ""benefit""}, {""text"": ""The importance of Old Republic's human capital to the Company's success was never more clearly demonstrated than during the COVID-19 pandemic. In this challenging environment, Old Republic associates continued to serve customers and operate the Company's businesses with no meaningful interruption in service. This level of performance was the result of both their dedication and loyalty to the business, as well as the investments made by the Company in information technology, employee training and working arrangements sufficiently flexible for conditions."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ORI&type=10-K,
377,Burlington Stores,BURL,has_10k,,Retail,Department Stores,2022-03-16T00:00:00Z,9322.0,,0,0,0,0,0,0,0,0,no_ai_mention,"We rely extensively on various information systems, including data centers, hardware, software and applications to manage many aspects of our business, including to process and record transactions in our stores, to enable effective communication systems, to plan and track inventory flow, to manage logistics and to generate performance and financial reports.","Although we endeavor to protect consumer identity and payment information through the implementation and modification of security technologies, processes and procedures, including training programs for employees to raise awareness about phishing, malware and other cyber risks and certification of our major technology suppliers and any outsourced services through accepted security certification measures, we could experience increased costs associated with maintaining these protections as threats of cyber-attacks increase in sophistication and complexity.","[{""text"": ""We rely extensively on various information systems, including data centers, hardware, software and applications to manage many aspects of our business, including to process and record transactions in our stores, to enable effective communication systems, to plan and track inventory flow, to manage logistics and to generate performance and financial reports."", ""type"": ""benefit""}, {""text"": ""Although we endeavor to protect consumer identity and payment information through the implementation and modification of security technologies, processes and procedures, including training programs for employees to raise awareness about phishing, malware and other cyber risks and certification of our major technology suppliers and any outsourced services through accepted security certification measures, we could experience increased costs associated with maintaining these protections as threats of cyber-attacks increase in sophistication and complexity."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BURL&type=10-K,
378,Avis Budget Group,CAR,has_10k,,Automotive,Automotive Rentals,2022-02-17T00:00:00Z,9313.0,,0,0,0,0,0,0,0,0,no_ai_mention,"Our Customer Led, Service Driven program focuses on continually improving the overall customer experience based on our research of customer service practices, improved customer insights, executing our customer relationship management strategy, delivering customer-centric employee training and leverage our mobile applications technology and the enriched experience it provides our customers.",,"[{""text"": ""Our Customer Led, Service Driven program focuses on continually improving the overall customer experience based on our research of customer service practices, improved customer insights, executing our customer relationship management strategy, delivering customer-centric employee training and leverage our mobile applications technology and the enriched experience it provides our customers."", ""type"": ""benefit""}, {""text"": ""Zipcar continually improves its car sharing technology, which includes its mobile member app, in-vehicle telematics hardware, and reservation, fleet management and community management systems. Zipcar's technology platform is key to providing a successful self-service experience for its members and effectively managing a distributed fleet of vehicles and associated parking locations."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CAR&type=10-K,
379,ODP,ODP,has_10k,,,,2022-02-23T00:00:00Z,9267.0,,1,1,0,0,0,0,0,0,risk,,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ODP&type=10-K,"[{""term"":""AI"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":65025}]"
380,VF,VFC,has_10k,,,,2022-05-26T00:00:00Z,9239.0,,0,0,0,0,0,0,0,0,no_ai_mention,,"VF is engaged in a business model transformation to become more consumer-minded, retail-centric and hyper-digital. Failure to successfully execute VF's transformation agenda at a fast enough pace with clear objectives, assignments, accountability, project management, governance and appropriate consideration for change management could result in a diminished ability to remain competitive.","[{""text"": ""VF is engaged in a business model transformation to become more consumer-minded, retail-centric and hyper-digital. Failure to successfully execute VF's transformation agenda at a fast enough pace with clear objectives, assignments, accountability, project management, governance and appropriate consideration for change management could result in a diminished ability to remain competitive."", ""type"": ""risk""}, {""text"": ""Our ability to effectively manage and operate our business depends significantly on information technology systems. We rely heavily on information technology to track sales and inventory and manage our supply chain. We are also dependent on information technology, including the Internet, for our direct-to-consumer sales, including our e-commerce operations and retail business credit card transaction authorization."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VFC&type=10-K,
